customer_id,transaction_id,transaction_amount,payment_method,payment_status,failure_reason,attempt_number,previous_successful_payments,previous_failed_payments,customer_tenure_days,recovery_attempted,recovery_action,recovered,recovered_amount
CUST_01247,TXN_002237,30.21,card,failed,expired_card,2,9,0,70,False,,False,0.0
CUST_01353,TXN_002238,38.69,upi,success,,1,8,2,286,False,,False,0.0
CUST_02381,TXN_002239,13.25,card,success,,1,7,2,1352,False,,False,0.0
CUST_04424,TXN_002240,24.83,upi,success,,3,7,1,1275,False,,False,0.0
CUST_01118,TXN_002241,10.72,upi,failed,insufficient_funds,3,6,0,1493,True,offer_support,True,10.72
CUST_03317,TXN_002242,53.83,upi,success,,3,11,1,955,False,,False,0.0
CUST_02263,TXN_002243,37.82,upi,success,,3,6,2,870,False,,False,0.0
CUST_00560,TXN_002244,8.88,netbanking,success,,3,10,1,329,False,,False,0.0
CUST_03554,TXN_002245,43.87,card,success,,2,8,2,663,False,,False,0.0
CUST_04162,TXN_002246,31.65,upi,success,,3,4,1,56,False,,False,0.0
CUST_02878,TXN_002247,50.06,card,success,,3,10,2,78,False,,False,0.0
CUST_00882,TXN_002248,24.21,wallet,success,,2,15,2,69,False,,False,0.0
CUST_00779,TXN_002249,17.44,netbanking,success,,1,4,0,1130,False,,False,0.0
CUST_02118,TXN_002250,17.87,card,success,,3,6,0,697,False,,False,0.0
CUST_02532,TXN_002251,21.53,card,success,,3,13,3,1043,False,,False,0.0
CUST_02761,TXN_002252,33.62,upi,success,,2,9,0,1199,False,,False,0.0
CUST_01219,TXN_002253,37.28,wallet,success,,3,13,1,853,False,,False,0.0
CUST_02504,TXN_002254,28.43,card,success,,1,8,5,684,False,,False,0.0
CUST_01476,TXN_002255,23.6,upi,success,,3,5,0,1009,False,,False,0.0
CUST_03431,TXN_002256,25.0,card,success,,1,7,3,676,False,,False,0.0
CUST_03982,TXN_002257,246.21,upi,failed,card_declined,1,6,0,228,False,,False,0.0
CUST_03263,TXN_002258,17.88,upi,success,,1,0,2,768,False,,False,0.0
CUST_00007,TXN_002259,21.19,card,success,,1,10,0,1385,False,,False,0.0
CUST_04960,TXN_002260,461.78,netbanking,success,,1,12,2,406,False,,False,0.0
CUST_00119,TXN_002261,46.38,card,success,,2,12,0,1074,False,,False,0.0
CUST_04997,TXN_002262,10.98,netbanking,failed,authentication_failed,2,9,1,965,True,send_reminder,True,10.98
CUST_00159,TXN_002263,64.98,card,success,,2,8,1,812,False,,False,0.0
CUST_02582,TXN_002264,15.99,upi,failed,card_declined,3,13,1,787,False,,False,0.0
CUST_00530,TXN_002265,68.53,card,success,,2,7,3,1042,False,,False,0.0
CUST_00476,TXN_002266,27.97,upi,success,,1,6,0,829,False,,False,0.0
CUST_03417,TXN_002267,23.29,card,success,,1,8,2,252,False,,False,0.0
CUST_03639,TXN_002268,119.98,upi,success,,3,9,0,1159,False,,False,0.0
CUST_00592,TXN_002269,52.1,card,success,,1,10,1,1034,False,,False,0.0
CUST_04883,TXN_002270,72.12,card,failed,expired_card,3,13,2,846,True,offer_support,True,72.12
CUST_01602,TXN_002271,46.9,netbanking,success,,3,13,2,1,False,,False,0.0
CUST_01592,TXN_002272,23.21,upi,success,,3,15,0,1496,False,,False,0.0
CUST_01485,TXN_002273,54.01,upi,success,,1,6,1,1152,False,,False,0.0
CUST_02306,TXN_002274,87.13,upi,success,,3,10,2,619,False,,False,0.0
CUST_00889,TXN_002275,36.88,card,success,,3,12,3,668,False,,False,0.0
CUST_02124,TXN_002276,139.95,netbanking,failed,expired_card,3,6,1,1173,True,send_reminder,True,139.95
CUST_01050,TXN_002277,65.39,card,success,,3,10,1,970,False,,False,0.0
CUST_00258,TXN_002278,39.24,wallet,success,,1,6,2,744,False,,False,0.0
CUST_01844,TXN_002279,40.5,netbanking,failed,insufficient_funds,2,5,0,758,False,,False,0.0
CUST_03361,TXN_002280,36.96,card,success,,2,7,0,971,False,,False,0.0
CUST_03815,TXN_002281,12.17,card,failed,insufficient_funds,2,9,0,861,True,offer_support,True,12.17
CUST_01767,TXN_002282,30.81,upi,success,,2,4,1,1201,False,,False,0.0
CUST_01619,TXN_002283,39.53,netbanking,success,,3,12,1,1352,False,,False,0.0
CUST_03937,TXN_002284,23.74,card,success,,1,11,0,1053,False,,False,0.0
CUST_03406,TXN_002285,43.39,card,success,,2,12,1,1009,False,,False,0.0
CUST_04160,TXN_002286,33.68,card,success,,2,10,1,563,False,,False,0.0
CUST_04530,TXN_002287,61.49,netbanking,success,,2,5,1,223,False,,False,0.0
CUST_04106,TXN_002288,56.29,upi,success,,2,7,2,1029,False,,False,0.0
CUST_04682,TXN_002289,37.85,card,success,,3,12,2,1407,False,,False,0.0
CUST_02083,TXN_002290,11.09,upi,success,,3,4,1,753,False,,False,0.0
CUST_01973,TXN_002291,138.74,netbanking,success,,2,14,1,192,False,,False,0.0
CUST_01608,TXN_002292,29.56,wallet,success,,1,10,2,886,False,,False,0.0
CUST_01176,TXN_002293,31.04,card,success,,3,8,1,1296,False,,False,0.0
CUST_03744,TXN_002294,25.18,card,success,,3,7,1,635,False,,False,0.0
CUST_03572,TXN_002295,22.4,card,success,,3,6,1,693,False,,False,0.0
CUST_04007,TXN_002296,113.89,upi,success,,1,5,2,659,False,,False,0.0
CUST_00837,TXN_002297,100.37,card,failed,insufficient_funds,1,7,2,653,False,,False,0.0
CUST_02456,TXN_002298,47.25,card,success,,2,7,0,1431,False,,False,0.0
CUST_01110,TXN_002299,30.39,netbanking,success,,1,2,1,182,False,,False,0.0
CUST_04465,TXN_002300,54.34,upi,success,,1,9,0,1429,False,,False,0.0
CUST_01337,TXN_002301,35.13,card,success,,1,5,1,1029,False,,False,0.0
CUST_00720,TXN_002302,28.44,card,success,,3,10,1,56,False,,False,0.0
CUST_02849,TXN_002303,43.4,card,success,,1,8,1,223,False,,False,0.0
CUST_04395,TXN_002304,23.27,card,success,,2,10,1,876,False,,False,0.0
CUST_04578,TXN_002305,40.52,card,success,,3,10,3,1060,False,,False,0.0
CUST_00481,TXN_002306,38.99,card,success,,1,11,3,839,False,,False,0.0
CUST_01630,TXN_002307,53.64,card,success,,2,11,0,814,False,,False,0.0
CUST_00768,TXN_002308,20.18,netbanking,success,,3,8,1,979,False,,False,0.0
CUST_01540,TXN_002309,58.45,netbanking,success,,2,9,0,893,False,,False,0.0
CUST_02669,TXN_002310,16.04,card,success,,1,4,1,1477,False,,False,0.0
CUST_01403,TXN_002311,20.95,upi,success,,3,4,2,763,False,,False,0.0
CUST_00338,TXN_002312,21.69,card,success,,3,8,2,207,False,,False,0.0
CUST_02550,TXN_002313,14.05,netbanking,success,,2,5,2,613,False,,False,0.0
CUST_00264,TXN_002314,74.63,netbanking,success,,1,8,0,580,False,,False,0.0
CUST_01134,TXN_002315,15.25,upi,success,,3,7,0,84,False,,False,0.0
CUST_00003,TXN_002316,18.93,upi,success,,1,10,0,1142,False,,False,0.0
CUST_00435,TXN_002317,90.41,card,success,,3,11,1,1193,False,,False,0.0
CUST_02182,TXN_002318,20.98,card,success,,1,8,2,1278,False,,False,0.0
CUST_04253,TXN_002319,28.49,upi,success,,2,7,1,332,False,,False,0.0
CUST_03873,TXN_002320,14.74,card,success,,3,8,1,5,False,,False,0.0
CUST_00495,TXN_002321,64.48,upi,success,,2,2,0,1107,False,,False,0.0
CUST_00175,TXN_002322,65.2,upi,success,,3,4,2,25,False,,False,0.0
CUST_01691,TXN_002323,59.81,card,success,,3,10,0,1240,False,,False,0.0
CUST_03261,TXN_002324,50.91,upi,success,,2,15,1,192,False,,False,0.0
CUST_03733,TXN_002325,35.12,netbanking,success,,3,9,0,1046,False,,False,0.0
CUST_04115,TXN_002326,21.77,upi,success,,1,7,2,429,False,,False,0.0
CUST_01711,TXN_002327,17.25,upi,success,,1,4,3,183,False,,False,0.0
CUST_00840,TXN_002328,92.94,netbanking,success,,2,7,2,243,False,,False,0.0
CUST_00132,TXN_002329,61.06,card,success,,1,8,1,1436,False,,False,0.0
CUST_00735,TXN_002330,19.02,upi,success,,2,7,2,577,False,,False,0.0
CUST_00326,TXN_002331,34.19,card,success,,1,8,3,1275,False,,False,0.0
CUST_04304,TXN_002332,26.05,card,failed,card_declined,2,7,6,771,False,,False,0.0
CUST_01342,TXN_002333,13.43,wallet,success,,1,4,2,871,False,,False,0.0
CUST_04115,TXN_002334,38.17,card,success,,2,7,3,158,False,,False,0.0
CUST_02766,TXN_002335,23.75,card,success,,2,8,3,416,False,,False,0.0
CUST_02695,TXN_002336,15.46,card,failed,network_error,2,11,4,365,False,,False,0.0
CUST_02274,TXN_002337,10.14,wallet,success,,3,6,3,411,False,,False,0.0
CUST_04096,TXN_002338,9.48,netbanking,success,,2,10,0,1325,False,,False,0.0
CUST_00218,TXN_002339,24.6,card,success,,1,4,0,394,False,,False,0.0
CUST_00464,TXN_002340,30.94,upi,success,,2,6,0,407,False,,False,0.0
CUST_02117,TXN_002341,16.44,card,success,,3,7,0,95,False,,False,0.0
CUST_01973,TXN_002342,55.73,upi,success,,1,9,1,990,False,,False,0.0
CUST_02728,TXN_002343,31.42,upi,success,,1,7,1,447,False,,False,0.0
CUST_03689,TXN_002344,52.54,card,success,,3,6,1,968,False,,False,0.0
CUST_02938,TXN_002345,28.61,upi,failed,insufficient_funds,1,2,1,225,False,,False,0.0
CUST_01288,TXN_002346,17.64,wallet,failed,authentication_failed,3,10,2,807,True,send_reminder,True,17.64
CUST_01637,TXN_002347,36.28,card,success,,2,14,2,663,False,,False,0.0
CUST_03761,TXN_002348,12.06,card,success,,3,3,0,262,False,,False,0.0
CUST_01008,TXN_002349,50.99,wallet,failed,network_error,3,8,1,1265,True,retry_payment,True,50.99
CUST_02521,TXN_002350,15.65,card,success,,3,7,0,880,False,,False,0.0
CUST_02694,TXN_002351,69.03,upi,failed,network_error,3,4,0,1231,True,update_payment_method,True,69.03
CUST_03751,TXN_002352,25.26,upi,success,,2,4,3,673,False,,False,0.0
CUST_03572,TXN_002353,77.48,card,success,,1,8,3,524,False,,False,0.0
CUST_02323,TXN_002354,13.49,card,success,,3,10,1,1426,False,,False,0.0
CUST_01546,TXN_002355,19.26,card,success,,1,10,2,845,False,,False,0.0
CUST_01840,TXN_002356,44.91,card,success,,2,10,1,479,False,,False,0.0
CUST_02058,TXN_002357,84.47,upi,success,,1,9,4,928,False,,False,0.0
CUST_01096,TXN_002358,125.62,netbanking,success,,2,12,2,1132,False,,False,0.0
CUST_03127,TXN_002359,34.23,card,success,,1,14,2,122,False,,False,0.0
CUST_01042,TXN_002360,144.06,upi,success,,3,9,1,857,False,,False,0.0
CUST_03243,TXN_002361,26.27,card,success,,2,7,0,73,False,,False,0.0
CUST_03757,TXN_002362,79.76,card,success,,3,11,1,1091,False,,False,0.0
CUST_04809,TXN_002363,15.58,upi,success,,1,7,0,418,False,,False,0.0
CUST_00595,TXN_002364,46.35,card,success,,2,10,1,407,False,,False,0.0
CUST_03798,TXN_002365,5.09,upi,success,,2,7,4,1307,False,,False,0.0
CUST_00430,TXN_002366,13.5,card,success,,3,5,4,1329,False,,False,0.0
CUST_01686,TXN_002367,48.1,upi,success,,3,7,1,1056,False,,False,0.0
CUST_00882,TXN_002368,11.59,wallet,success,,2,9,4,860,False,,False,0.0
CUST_00812,TXN_002369,46.6,card,success,,3,8,0,169,False,,False,0.0
CUST_00877,TXN_002370,68.39,wallet,success,,2,7,4,234,False,,False,0.0
CUST_00220,TXN_002371,22.17,card,success,,3,12,3,347,False,,False,0.0
CUST_04115,TXN_002372,15.25,card,success,,3,8,4,755,False,,False,0.0
CUST_00306,TXN_002373,22.66,card,success,,3,9,2,715,False,,False,0.0
CUST_01993,TXN_002374,15.29,netbanking,success,,2,3,2,314,False,,False,0.0
CUST_03496,TXN_002375,30.54,upi,success,,1,3,3,585,False,,False,0.0
CUST_04951,TXN_002376,35.93,wallet,success,,3,5,1,782,False,,False,0.0
CUST_04268,TXN_002377,25.92,upi,success,,2,11,0,1380,False,,False,0.0
CUST_00686,TXN_002378,126.4,card,success,,3,12,2,221,False,,False,0.0
CUST_04938,TXN_002379,18.62,netbanking,success,,1,10,0,613,False,,False,0.0
CUST_03268,TXN_002380,100.8,wallet,success,,1,2,2,99,False,,False,0.0
CUST_00898,TXN_002381,14.4,netbanking,success,,2,4,7,525,False,,False,0.0
CUST_02244,TXN_002382,35.1,upi,success,,3,15,2,1127,False,,False,0.0
CUST_04589,TXN_002383,85.33,netbanking,success,,1,7,0,860,False,,False,0.0
CUST_01965,TXN_002384,81.87,card,success,,1,8,1,190,False,,False,0.0
CUST_00919,TXN_002385,23.66,wallet,failed,card_declined,2,6,2,1272,True,update_payment_method,False,0.0
CUST_04375,TXN_002386,51.63,wallet,success,,3,2,2,668,False,,False,0.0
CUST_04764,TXN_002387,46.38,upi,failed,insufficient_funds,1,16,1,496,True,update_payment_method,True,46.38
CUST_04878,TXN_002388,21.5,card,success,,3,12,3,927,False,,False,0.0
CUST_04778,TXN_002389,54.2,card,success,,2,5,1,385,False,,False,0.0
CUST_04364,TXN_002390,146.94,wallet,success,,3,12,1,1258,False,,False,0.0
CUST_02272,TXN_002391,48.3,netbanking,failed,card_declined,3,6,1,1375,True,update_payment_method,True,48.3
CUST_00962,TXN_002392,52.1,upi,success,,3,13,0,1102,False,,False,0.0
CUST_03086,TXN_002393,56.7,wallet,success,,1,10,2,673,False,,False,0.0
CUST_01104,TXN_002394,10.29,upi,success,,2,15,2,332,False,,False,0.0
CUST_02366,TXN_002395,47.86,netbanking,failed,authentication_failed,2,8,0,1287,True,offer_support,True,47.86
CUST_03280,TXN_002396,14.68,card,success,,2,6,3,1481,False,,False,0.0
CUST_04732,TXN_002397,20.66,card,success,,3,11,0,447,False,,False,0.0
CUST_01446,TXN_002398,186.71,upi,success,,2,2,1,1051,False,,False,0.0
CUST_01260,TXN_002399,27.04,card,success,,2,6,2,929,False,,False,0.0
CUST_03673,TXN_002400,18.32,card,failed,expired_card,3,11,2,861,True,update_payment_method,False,0.0
CUST_00033,TXN_002401,83.27,netbanking,success,,2,8,3,1438,False,,False,0.0
CUST_02832,TXN_002402,15.52,card,success,,2,11,3,1067,False,,False,0.0
CUST_03729,TXN_002403,23.15,upi,failed,network_error,2,14,1,1070,False,,False,0.0
CUST_02754,TXN_002404,89.95,card,success,,1,5,4,1443,False,,False,0.0
CUST_01920,TXN_002405,34.27,netbanking,success,,1,9,0,891,False,,False,0.0
CUST_04142,TXN_002406,9.49,card,success,,2,10,2,279,False,,False,0.0
CUST_01855,TXN_002407,51.17,upi,success,,1,5,1,856,False,,False,0.0
CUST_03552,TXN_002408,24.11,upi,success,,3,7,3,111,False,,False,0.0
CUST_02321,TXN_002409,113.51,card,success,,2,6,1,1019,False,,False,0.0
CUST_00133,TXN_002410,20.39,card,failed,card_declined,2,10,2,1213,True,retry_payment,True,20.39
CUST_02653,TXN_002411,76.78,card,success,,2,9,4,1034,False,,False,0.0
CUST_00248,TXN_002412,137.08,card,success,,3,6,1,524,False,,False,0.0
CUST_04654,TXN_002413,16.76,card,success,,3,8,2,1364,False,,False,0.0
CUST_03008,TXN_002414,28.37,card,failed,network_error,2,6,2,132,True,retry_payment,False,0.0
CUST_01860,TXN_002415,45.19,upi,success,,2,10,3,783,False,,False,0.0
CUST_02431,TXN_002416,16.68,card,success,,3,5,0,468,False,,False,0.0
CUST_03096,TXN_002417,41.11,card,failed,card_declined,2,7,2,294,True,offer_support,True,41.11
CUST_01301,TXN_002418,27.66,card,success,,3,7,1,989,False,,False,0.0
CUST_01442,TXN_002419,27.22,upi,failed,network_error,1,9,0,642,True,offer_support,True,27.22
CUST_02093,TXN_002420,34.44,upi,success,,2,11,1,169,False,,False,0.0
CUST_01293,TXN_002421,35.06,upi,success,,1,9,2,984,False,,False,0.0
CUST_03789,TXN_002422,37.75,upi,success,,2,9,2,321,False,,False,0.0
CUST_00519,TXN_002423,20.51,upi,failed,expired_card,2,6,2,1390,True,retry_payment,False,0.0
CUST_04133,TXN_002424,21.24,card,success,,3,4,0,842,False,,False,0.0
CUST_01743,TXN_002425,30.12,card,success,,1,10,2,618,False,,False,0.0
CUST_02806,TXN_002426,31.95,upi,success,,3,14,2,927,False,,False,0.0
CUST_00789,TXN_002427,23.31,card,success,,3,8,1,541,False,,False,0.0
CUST_01927,TXN_002428,42.91,netbanking,success,,2,14,2,1276,False,,False,0.0
CUST_03773,TXN_002429,7.75,upi,failed,insufficient_funds,1,4,3,199,True,update_payment_method,False,0.0
CUST_01354,TXN_002430,18.46,upi,success,,3,9,1,345,False,,False,0.0
CUST_00662,TXN_002431,26.47,upi,success,,1,4,1,712,False,,False,0.0
CUST_02610,TXN_002432,16.69,wallet,success,,3,8,0,1190,False,,False,0.0
CUST_00813,TXN_002433,121.92,card,success,,3,10,4,1060,False,,False,0.0
CUST_01574,TXN_002434,33.62,card,success,,1,7,1,934,False,,False,0.0
CUST_02252,TXN_002435,38.15,netbanking,success,,2,9,2,959,False,,False,0.0
CUST_02820,TXN_002436,22.5,upi,success,,2,5,3,1201,False,,False,0.0
CUST_03197,TXN_002437,32.7,card,success,,3,3,1,404,False,,False,0.0
CUST_03383,TXN_002438,12.53,card,success,,3,6,2,573,False,,False,0.0
CUST_04221,TXN_002439,28.91,card,success,,3,8,1,613,False,,False,0.0
CUST_00331,TXN_002440,15.65,netbanking,failed,insufficient_funds,1,11,2,571,True,offer_support,True,15.65
CUST_01812,TXN_002441,26.52,card,success,,3,10,4,1142,False,,False,0.0
CUST_00006,TXN_002442,4.27,card,success,,3,8,2,1484,False,,False,0.0
CUST_00048,TXN_002443,13.43,card,failed,network_error,3,11,1,537,True,update_payment_method,False,0.0
CUST_01062,TXN_002444,106.82,wallet,success,,1,8,0,1336,False,,False,0.0
CUST_02991,TXN_002445,64.35,upi,failed,expired_card,3,9,1,1138,False,,False,0.0
CUST_04472,TXN_002446,95.13,upi,success,,2,10,0,947,False,,False,0.0
CUST_03867,TXN_002447,100.5,wallet,failed,insufficient_funds,1,6,0,531,False,,False,0.0
CUST_03231,TXN_002448,56.73,card,success,,2,11,2,81,False,,False,0.0
CUST_03891,TXN_002449,23.05,netbanking,success,,2,10,0,1280,False,,False,0.0
CUST_00860,TXN_002450,14.44,upi,failed,authentication_failed,3,9,4,115,True,send_reminder,True,14.44
CUST_04199,TXN_002451,82.88,upi,success,,1,7,2,1145,False,,False,0.0
CUST_04451,TXN_002452,34.87,netbanking,failed,authentication_failed,1,7,1,1429,True,retry_payment,False,0.0
CUST_00476,TXN_002453,243.52,wallet,success,,2,11,0,595,False,,False,0.0
CUST_02350,TXN_002454,24.73,card,success,,2,8,2,496,False,,False,0.0
CUST_04150,TXN_002455,160.5,card,success,,3,7,0,239,False,,False,0.0
CUST_02380,TXN_002456,29.21,netbanking,success,,1,14,0,911,False,,False,0.0
CUST_04202,TXN_002457,96.43,card,success,,3,10,0,888,False,,False,0.0
CUST_04677,TXN_002458,128.68,upi,success,,1,11,0,199,False,,False,0.0
CUST_02373,TXN_002459,14.61,card,success,,2,12,2,344,False,,False,0.0
CUST_00298,TXN_002460,22.47,netbanking,success,,3,8,1,509,False,,False,0.0
CUST_01700,TXN_002461,14.49,upi,success,,1,10,0,601,False,,False,0.0
CUST_01076,TXN_002462,12.38,wallet,failed,insufficient_funds,1,6,1,1327,True,update_payment_method,False,0.0
CUST_02371,TXN_002463,56.47,upi,success,,2,8,1,1098,False,,False,0.0
CUST_02929,TXN_002464,28.3,wallet,success,,1,4,1,240,False,,False,0.0
CUST_02320,TXN_002465,34.53,upi,failed,insufficient_funds,1,5,5,737,True,send_reminder,False,0.0
CUST_00978,TXN_002466,51.68,upi,success,,1,9,1,255,False,,False,0.0
CUST_01506,TXN_002467,7.49,upi,success,,2,10,1,169,False,,False,0.0
CUST_03397,TXN_002468,92.7,upi,failed,expired_card,2,6,3,1258,False,,False,0.0
CUST_00135,TXN_002469,25.05,upi,success,,1,7,1,1416,False,,False,0.0
CUST_01071,TXN_002470,50.7,card,success,,1,7,2,120,False,,False,0.0
CUST_04461,TXN_002471,54.41,card,success,,3,10,0,444,False,,False,0.0
CUST_00496,TXN_002472,99.15,upi,success,,2,6,2,1427,False,,False,0.0
CUST_02074,TXN_002473,30.45,card,success,,2,8,2,321,False,,False,0.0
CUST_01035,TXN_002474,6.06,upi,success,,3,7,2,1066,False,,False,0.0
CUST_00524,TXN_002475,34.66,card,success,,3,7,3,1114,False,,False,0.0
CUST_02114,TXN_002476,38.88,card,success,,1,10,1,1227,False,,False,0.0
CUST_02607,TXN_002477,14.48,upi,success,,2,4,1,426,False,,False,0.0
CUST_00881,TXN_002478,37.26,card,failed,network_error,1,4,3,460,True,offer_support,True,37.26
CUST_00389,TXN_002479,24.81,wallet,success,,3,7,3,59,False,,False,0.0
CUST_00674,TXN_002480,11.31,wallet,success,,2,7,4,497,False,,False,0.0
CUST_03258,TXN_002481,56.67,upi,success,,1,10,0,1312,False,,False,0.0
CUST_04301,TXN_002482,21.09,card,success,,3,10,2,1009,False,,False,0.0
CUST_00902,TXN_002483,23.92,card,failed,card_declined,2,9,4,648,True,offer_support,False,0.0
CUST_01602,TXN_002484,22.87,netbanking,success,,1,3,1,400,False,,False,0.0
CUST_01719,TXN_002485,88.98,card,success,,1,7,2,611,False,,False,0.0
CUST_01804,TXN_002486,32.05,wallet,failed,card_declined,3,10,2,816,True,update_payment_method,True,32.05
CUST_01222,TXN_002487,35.28,wallet,success,,2,7,1,64,False,,False,0.0
CUST_00277,TXN_002488,23.28,card,success,,3,4,0,199,False,,False,0.0
CUST_02626,TXN_002489,47.96,upi,success,,1,5,2,1281,False,,False,0.0
CUST_01787,TXN_002490,97.46,upi,failed,network_error,1,8,0,1292,True,update_payment_method,True,97.46
CUST_01711,TXN_002491,55.61,upi,success,,3,7,1,1489,False,,False,0.0
CUST_01324,TXN_002492,57.37,card,success,,1,9,3,1041,False,,False,0.0
CUST_04646,TXN_002493,53.78,upi,success,,3,7,2,1472,False,,False,0.0
CUST_03052,TXN_002494,10.98,card,success,,3,5,2,348,False,,False,0.0
CUST_02094,TXN_002495,16.43,netbanking,success,,1,3,1,182,False,,False,0.0
CUST_01027,TXN_002496,28.11,upi,success,,3,14,0,686,False,,False,0.0
CUST_04005,TXN_002497,18.53,upi,success,,3,5,2,1499,False,,False,0.0
CUST_04441,TXN_002498,14.13,wallet,success,,1,9,1,1364,False,,False,0.0
CUST_00162,TXN_002499,7.41,upi,success,,2,12,0,808,False,,False,0.0
CUST_04648,TXN_002500,11.28,upi,success,,2,5,0,1118,False,,False,0.0
CUST_03497,TXN_002501,26.97,card,failed,insufficient_funds,1,3,0,636,True,offer_support,False,0.0
CUST_00500,TXN_002502,31.33,upi,success,,3,3,2,1130,False,,False,0.0
CUST_03766,TXN_002503,17.56,card,success,,3,9,1,284,False,,False,0.0
CUST_00537,TXN_002504,35.27,wallet,success,,2,7,2,740,False,,False,0.0
CUST_00255,TXN_002505,23.4,card,success,,3,6,3,988,False,,False,0.0
CUST_00577,TXN_002506,79.24,card,success,,3,7,1,1295,False,,False,0.0
CUST_02299,TXN_002507,29.1,netbanking,success,,3,6,1,60,False,,False,0.0
CUST_03098,TXN_002508,57.8,card,success,,2,4,1,131,False,,False,0.0
CUST_02037,TXN_002509,38.96,netbanking,failed,expired_card,3,5,0,1046,True,update_payment_method,False,0.0
CUST_00610,TXN_002510,10.79,card,success,,3,13,1,239,False,,False,0.0
CUST_00996,TXN_002511,30.8,card,success,,2,8,0,926,False,,False,0.0
CUST_04262,TXN_002512,12.32,upi,success,,2,6,3,381,False,,False,0.0
CUST_04813,TXN_002513,30.37,upi,success,,1,9,1,1348,False,,False,0.0
CUST_03771,TXN_002514,18.25,wallet,failed,authentication_failed,2,4,3,477,True,send_reminder,False,0.0
CUST_00517,TXN_002515,44.95,card,success,,3,2,0,746,False,,False,0.0
CUST_04099,TXN_002516,11.31,card,success,,3,3,3,46,False,,False,0.0
CUST_03460,TXN_002517,33.51,card,success,,3,3,3,394,False,,False,0.0
CUST_02630,TXN_002518,52.35,card,success,,1,5,1,823,False,,False,0.0
CUST_00717,TXN_002519,68.45,upi,success,,3,9,1,789,False,,False,0.0
